row_id,country,varname,year,value,source_id
455,argentina,cp_membership_num,1966,65000,1963-1973_CP_Strength_State_Dept.csv
456,aruba,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
457,australia,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
458,austria,cp_membership_num,1966,35000,1963-1973_CP_Strength_State_Dept.csv
459,bahrain,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
460,basutoland,cp_membership_num,1966,50,1963-1973_CP_Strength_State_Dept.csv
461,bechuanaland,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
462,belgium,cp_membership_num,1966,13000,1963-1973_CP_Strength_State_Dept.csv
463,"berlin, west -- part of east german party",cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
464,bolivia,cp_membership_num,1966,4500,1963-1973_CP_Strength_State_Dept.csv
465,bonaire,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
466,brazil,cp_membership_num,1966,23000,1963-1973_CP_Strength_State_Dept.csv
467,bulgaria,cp_membership_num,1966,550384,1963-1973_CP_Strength_State_Dept.csv
468,burma,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
469,burundi,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
470,cambodia,cp_membership_num,1966,100,1963-1973_CP_Strength_State_Dept.csv
471,cameroon,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
472,canada,cp_membership_num,1966,3500,1963-1973_CP_Strength_State_Dept.csv
473,central african republic,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
474,ceylon,cp_membership_num,1966,2600,1963-1973_CP_Strength_State_Dept.csv
475,chad,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
476,chile,cp_membership_num,1966,30000,1963-1973_CP_Strength_State_Dept.csv
477,"china, communist",cp_membership_num,1966,18500000,1963-1973_CP_Strength_State_Dept.csv
478,"china, republic of",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
479,colombia,cp_membership_num,1966,12000,1963-1973_CP_Strength_State_Dept.csv
480,congo (brazzaville),cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
481,congo (leopoldville),cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
482,costa rica,cp_membership_num,1966,400,1963-1973_CP_Strength_State_Dept.csv
483,cuba,cp_membership_num,1966,50000,1963-1973_CP_Strength_State_Dept.csv
484,curacao,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
485,cyprus,cp_membership_num,1966,10000,1963-1973_CP_Strength_State_Dept.csv
486,czechoslovakia,cp_membership_num,1966,1684416,1963-1973_CP_Strength_State_Dept.csv
487,dahomey,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
488,denmark,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
489,dominican republic,cp_membership_num,1966,1700,1963-1973_CP_Strength_State_Dept.csv
490,ecuador,cp_membership_num,1966,2500,1963-1973_CP_Strength_State_Dept.csv
491,egypt (see uar),cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
492,el salvador,cp_membership_num,1966,200,1963-1973_CP_Strength_State_Dept.csv
493,ethiopia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
494,fernando po,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
495,finland,cp_membership_num,1966,50000,1963-1973_CP_Strength_State_Dept.csv
496,france,cp_membership_num,1966,280000,1963-1973_CP_Strength_State_Dept.csv
497,french overseas departments listed separately (west. hemisphere),cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
498,gabon,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
499,gambia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
500,"germany, east",cp_membership_num,1966,1610679,1963-1973_CP_Strength_State_Dept.csv
501,"germany, west",cp_membership_num,1966,10000,1963-1973_CP_Strength_State_Dept.csv
502,ghana,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
503,greece,cp_membership_num,1966,20000,1963-1973_CP_Strength_State_Dept.csv
504,guadeloupe,cp_membership_num,1966,1000,1963-1973_CP_Strength_State_Dept.csv
505,guatemala,cp_membership_num,1966,1000,1963-1973_CP_Strength_State_Dept.csv
506,"guiana, british",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
507,"guiana, french",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
508,guinea,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
509,"guinea, equatorial",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
510,"guinea, portuguese",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
511,haiti,cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
512,honduras,cp_membership_num,1966,1300,1963-1973_CP_Strength_State_Dept.csv
513,hong kong,cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
514,hungary,cp_membership_num,1966,540000,1963-1973_CP_Strength_State_Dept.csv
515,iceland,cp_membership_num,1966,975,1963-1973_CP_Strength_State_Dept.csv
516,ifni,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
517,india,cp_membership_num,1966,125000,1963-1973_CP_Strength_State_Dept.csv
518,indonesia,cp_membership_num,1966,100000,1963-1973_CP_Strength_State_Dept.csv
519,iran,cp_membership_num,1966,1500,1963-1973_CP_Strength_State_Dept.csv
520,iraq,cp_membership_num,1966,2000,1963-1973_CP_Strength_State_Dept.csv
521,ireland,cp_membership_num,1966,125,1963-1973_CP_Strength_State_Dept.csv
522,israel,cp_membership_num,1966,2000,1963-1973_CP_Strength_State_Dept.csv
523,italy,cp_membership_num,1966,1350000,1963-1973_CP_Strength_State_Dept.csv
524,ivory coast,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
525,jamaica,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
526,japan,cp_membership_num,1966,137500,1963-1973_CP_Strength_State_Dept.csv
527,jordan,cp_membership_num,1966,500,1963-1973_CP_Strength_State_Dept.csv
528,kenya,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
529,"korea, north",cp_membership_num,1966,1600000,1963-1973_CP_Strength_State_Dept.csv
530,"korea, south",cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
531,kuwait,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
532,laos,cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
533,lebanon,cp_membership_num,1966,4000,1963-1973_CP_Strength_State_Dept.csv
534,liberia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
535,libya,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
536,luxembourg,cp_membership_num,1966,500,1963-1973_CP_Strength_State_Dept.csv
537,malagasy,cp_membership_num,1966,50,1963-1973_CP_Strength_State_Dept.csv
538,malawi,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
539,malaysia,cp_membership_num,1966,2700,1963-1973_CP_Strength_State_Dept.csv
540,maldive islands,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
541,mali,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
542,malta,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
543,martinique,cp_membership_num,1966,700,1963-1973_CP_Strength_State_Dept.csv
544,mauritania,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
545,mauritius,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
546,mexico,cp_membership_num,1966,5250,1963-1973_CP_Strength_State_Dept.csv
547,"mongolia, outer",cp_membership_num,1966,46000,1963-1973_CP_Strength_State_Dept.csv
548,morocco,cp_membership_num,1966,500,1963-1973_CP_Strength_State_Dept.csv
549,mozambique,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
550,nepal,cp_membership_num,1966,6000,1963-1973_CP_Strength_State_Dept.csv
551,netherlands,cp_membership_num,1966,12000,1963-1973_CP_Strength_State_Dept.csv
552,new zealand,cp_membership_num,1966,400,1963-1973_CP_Strength_State_Dept.csv
553,nicaragua,cp_membership_num,1966,200,1963-1973_CP_Strength_State_Dept.csv
554,niger,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
555,nigeria,cp_membership_num,1966,250,1963-1973_CP_Strength_State_Dept.csv
556,norway,cp_membership_num,1966,2500,1963-1973_CP_Strength_State_Dept.csv
557,pakistan,cp_membership_num,1966,3250,1963-1973_CP_Strength_State_Dept.csv
558,panama,cp_membership_num,1966,500,1963-1973_CP_Strength_State_Dept.csv
559,paraguay,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
560,peru,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
561,philippines,cp_membership_num,1966,1750,1963-1973_CP_Strength_State_Dept.csv
562,poland,cp_membership_num,1966,1725000,1963-1973_CP_Strength_State_Dept.csv
563,portugal,cp_membership_num,1966,2000,1963-1973_CP_Strength_State_Dept.csv
564,portuguese africa,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
565,reunion,cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
566,rio muni,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
567,romania,cp_membership_num,1966,1450000,1963-1973_CP_Strength_State_Dept.csv
568,rwanda,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
569,saudi arabia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
570,senegal,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
571,sierra leone,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
572,singapore,cp_membership_num,1966,200,1963-1973_CP_Strength_State_Dept.csv
573,somali republic,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
574,south africa,cp_membership_num,1966,100,1963-1973_CP_Strength_State_Dept.csv
575,southern rhodesia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
576,south west africa,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
577,spain,cp_membership_num,1966,5000,1963-1973_CP_Strength_State_Dept.csv
578,spanish africa,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
579,spanish sahara,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
580,sudan,cp_membership_num,1966,8000,1963-1973_CP_Strength_State_Dept.csv
581,surinam,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
582,swaziland,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
583,sweden,cp_membership_num,1966,20000,1963-1973_CP_Strength_State_Dept.csv
584,switzerland,cp_membership_num,1966,2000,1963-1973_CP_Strength_State_Dept.csv
585,syria,cp_membership_num,1966,3000,1963-1973_CP_Strength_State_Dept.csv
586,tanzania,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
587,thailand,cp_membership_num,1966,NA,1963-1973_CP_Strength_State_Dept.csv
588,togo,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
589,trinidad & tobago,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
590,tunisia,cp_membership_num,1966,250,1963-1973_CP_Strength_State_Dept.csv
591,turkey,cp_membership_num,1966,1250,1963-1973_CP_Strength_State_Dept.csv
592,uganda,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
593,ussr,cp_membership_num,1966,12000000,1963-1973_CP_Strength_State_Dept.csv
594,united arab republic,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
595,uk,cp_membership_num,1966,33734,1963-1973_CP_Strength_State_Dept.csv
596,upper volta,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
597,uruguay,cp_membership_num,1966,10000,1963-1973_CP_Strength_State_Dept.csv
598,venezuela,cp_membership_num,1966,20000,1963-1973_CP_Strength_State_Dept.csv
599,"vietnam, north",cp_membership_num,1966,700000,1963-1973_CP_Strength_State_Dept.csv
600,"vietnam, south",cp_membership_num,1966,31000,1963-1973_CP_Strength_State_Dept.csv
601,windward islands,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
602,yemen,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
603,yugoslavia,cp_membership_num,1966,1030041,1963-1973_CP_Strength_State_Dept.csv
604,zambia,cp_membership_num,1966,0,1963-1973_CP_Strength_State_Dept.csv
605,aden,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
606,afghanistan,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
607,albania,cp_membership_num,1967,66327,1963-1973_CP_Strength_State_Dept.csv
608,algeria,cp_membership_num,1967,500,1963-1973_CP_Strength_State_Dept.csv
609,angola,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
610,antilles (netherlands),cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
611,arabian peninsula,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
612,argentina,cp_membership_num,1967,60000,1963-1973_CP_Strength_State_Dept.csv
613,australia,cp_membership_num,1967,5000,1963-1973_CP_Strength_State_Dept.csv
614,austria,cp_membership_num,1967,35000,1963-1973_CP_Strength_State_Dept.csv
615,bahrain,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
616,barbados,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
617,belgium,cp_membership_num,1967,13500,1963-1973_CP_Strength_State_Dept.csv
618,"berlin, west",cp_membership_num,1967,6000,1963-1973_CP_Strength_State_Dept.csv
619,bolivia,cp_membership_num,1967,5500,1963-1973_CP_Strength_State_Dept.csv
620,botswana,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
621,brazil,cp_membership_num,1967,20000,1963-1973_CP_Strength_State_Dept.csv
622,bulgaria,cp_membership_num,1967,611179,1963-1973_CP_Strength_State_Dept.csv
623,burma,cp_membership_num,1967,5000,1963-1973_CP_Strength_State_Dept.csv
624,burundi,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
625,cambodia,cp_membership_num,1967,100,1963-1973_CP_Strength_State_Dept.csv
626,cameroon,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
627,canada,cp_membership_num,1967,3500,1963-1973_CP_Strength_State_Dept.csv
628,central african republic,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
629,ceylon,cp_membership_num,1967,1900,1963-1973_CP_Strength_State_Dept.csv
630,chad,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
631,chile,cp_membership_num,1967,30000,1963-1973_CP_Strength_State_Dept.csv
632,"china, communist",cp_membership_num,1967,21000000,1963-1973_CP_Strength_State_Dept.csv
633,"china, republic of",cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
634,colombia,cp_membership_num,1967,10000,1963-1973_CP_Strength_State_Dept.csv
635,congo (brazzaville),cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
636,congo (kinshasa),cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
637,costa rica,cp_membership_num,1967,450,1963-1973_CP_Strength_State_Dept.csv
638,cuba,cp_membership_num,1967,60000,1963-1973_CP_Strength_State_Dept.csv
639,cyprus,cp_membership_num,1967,10000,1963-1973_CP_Strength_State_Dept.csv
640,czechoslovakia,cp_membership_num,1967,1698002,1963-1973_CP_Strength_State_Dept.csv
641,dahomey,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
642,denmark,cp_membership_num,1967,6000,1963-1973_CP_Strength_State_Dept.csv
643,dominican republic,cp_membership_num,1967,1300,1963-1973_CP_Strength_State_Dept.csv
644,ecuador,cp_membership_num,1967,1500,1963-1973_CP_Strength_State_Dept.csv
645,egypt (see uar),cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
646,el salvador,cp_membership_num,1967,200,1963-1973_CP_Strength_State_Dept.csv
647,ethiopia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
648,fernando po,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
649,finland,cp_membership_num,1967,49000,1963-1973_CP_Strength_State_Dept.csv
650,france,cp_membership_num,1967,290000,1963-1973_CP_Strength_State_Dept.csv
651,french overseas departments listed separately (west. hemisphere),cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
652,french somaliland,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
653,gabon,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
654,gambia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
655,"germany, east",cp_membership_num,1967,1610679,1963-1973_CP_Strength_State_Dept.csv
656,"germany, west",cp_membership_num,1967,7000,1963-1973_CP_Strength_State_Dept.csv
657,ghana,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
658,greece,cp_membership_num,1967,27000,1963-1973_CP_Strength_State_Dept.csv
659,guadeloupe,cp_membership_num,1967,1000,1963-1973_CP_Strength_State_Dept.csv
660,guatemala,cp_membership_num,1967,1000,1963-1973_CP_Strength_State_Dept.csv
661,"guiana, french",cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
662,guinea,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
663,"guinea, equatorial",cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
664,"guinea, portuguese",cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
665,guyana,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
666,haiti,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
667,honduras,cp_membership_num,1967,1300,1963-1973_CP_Strength_State_Dept.csv
668,hong kong,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
669,hungary,cp_membership_num,1967,540000,1963-1973_CP_Strength_State_Dept.csv
670,iceland,cp_membership_num,1967,1000,1963-1973_CP_Strength_State_Dept.csv
671,ifni,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
672,india,cp_membership_num,1967,125000,1963-1973_CP_Strength_State_Dept.csv
673,indonesia,cp_membership_num,1967,150000,1963-1973_CP_Strength_State_Dept.csv
674,iran,cp_membership_num,1967,1000,1963-1973_CP_Strength_State_Dept.csv
675,iraq,cp_membership_num,1967,2000,1963-1973_CP_Strength_State_Dept.csv
676,ireland,cp_membership_num,1967,125,1963-1973_CP_Strength_State_Dept.csv
677,israel,cp_membership_num,1967,2000,1963-1973_CP_Strength_State_Dept.csv
678,italy,cp_membership_num,1967,1575000,1963-1973_CP_Strength_State_Dept.csv
679,ivory coast,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
680,jamaica,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
681,japan,cp_membership_num,1967,250000,1963-1973_CP_Strength_State_Dept.csv
682,jordan,cp_membership_num,1967,400,1963-1973_CP_Strength_State_Dept.csv
683,kenya,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
684,"korea, north",cp_membership_num,1967,1600000,1963-1973_CP_Strength_State_Dept.csv
685,"korea, south",cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
686,kuwait,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
687,laos,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
688,lebanon,cp_membership_num,1967,6000,1963-1973_CP_Strength_State_Dept.csv
689,lesotho,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
690,liberia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
691,libya,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
692,luxembourg,cp_membership_num,1967,500,1963-1973_CP_Strength_State_Dept.csv
693,malagasy,cp_membership_num,1967,50,1963-1973_CP_Strength_State_Dept.csv
694,malawi,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
695,malaysia,cp_membership_num,1967,3000,1963-1973_CP_Strength_State_Dept.csv
696,maldive islands,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
697,mali,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
698,malta,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
699,martinique,cp_membership_num,1967,700,1963-1973_CP_Strength_State_Dept.csv
700,mauritania,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
701,mauritius,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
702,mexico,cp_membership_num,1967,5250,1963-1973_CP_Strength_State_Dept.csv
703,"mongolia, outer",cp_membership_num,1967,48570,1963-1973_CP_Strength_State_Dept.csv
704,morocco,cp_membership_num,1967,500,1963-1973_CP_Strength_State_Dept.csv
705,mozambique,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
706,nepal,cp_membership_num,1967,7500,1963-1973_CP_Strength_State_Dept.csv
707,netherlands,cp_membership_num,1967,12000,1963-1973_CP_Strength_State_Dept.csv
708,netherlands realm members (western hemisphere) listed separately,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
709,new zealand,cp_membership_num,1967,400,1963-1973_CP_Strength_State_Dept.csv
710,nicaragua,cp_membership_num,1967,200,1963-1973_CP_Strength_State_Dept.csv
711,niger,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
712,nigeria,cp_membership_num,1967,500,1963-1973_CP_Strength_State_Dept.csv
713,norway,cp_membership_num,1967,2500,1963-1973_CP_Strength_State_Dept.csv
714,pakistan,cp_membership_num,1967,3250,1963-1973_CP_Strength_State_Dept.csv
715,panama,cp_membership_num,1967,500,1963-1973_CP_Strength_State_Dept.csv
716,paraguay,cp_membership_num,1967,5000,1963-1973_CP_Strength_State_Dept.csv
717,peru,cp_membership_num,1967,5000,1963-1973_CP_Strength_State_Dept.csv
718,philippines,cp_membership_num,1967,1750,1963-1973_CP_Strength_State_Dept.csv
719,poland,cp_membership_num,1967,1860000,1963-1973_CP_Strength_State_Dept.csv
720,portugal,cp_membership_num,1967,2000,1963-1973_CP_Strength_State_Dept.csv
721,portuguese africa,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
722,reunion,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
723,rio muni,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
724,romania,cp_membership_num,1967,1518000,1963-1973_CP_Strength_State_Dept.csv
725,rwanda,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
726,san marino -- part of italian party,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
727,saudi arabia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
728,senegal,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
729,sierra leone,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
730,singapore,cp_membership_num,1967,200,1963-1973_CP_Strength_State_Dept.csv
731,somali republic,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
732,south africa,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
733,southern rhodesia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
734,south west africa,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
735,spain,cp_membership_num,1967,5000,1963-1973_CP_Strength_State_Dept.csv
736,spanish africa,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
737,spanish sahara,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
738,sudan,cp_membership_num,1967,7500,1963-1973_CP_Strength_State_Dept.csv
739,surinam,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
740,swaziland,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
741,sweden,cp_membership_num,1967,29000,1963-1973_CP_Strength_State_Dept.csv
742,switzerland,cp_membership_num,1967,4000,1963-1973_CP_Strength_State_Dept.csv
743,syria,cp_membership_num,1967,3000,1963-1973_CP_Strength_State_Dept.csv
744,tanzania,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
745,thailand,cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
746,togo,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
747,trinidad & tobago,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
748,tunisia,cp_membership_num,1967,250,1963-1973_CP_Strength_State_Dept.csv
749,turkey,cp_membership_num,1967,2000,1963-1973_CP_Strength_State_Dept.csv
750,uganda,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
751,ussr,cp_membership_num,1967,12471079,1963-1973_CP_Strength_State_Dept.csv
752,united arab republic,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
753,uk,cp_membership_num,1967,33240,1963-1973_CP_Strength_State_Dept.csv
754,upper volta,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
755,uruguay,cp_membership_num,1967,15000,1963-1973_CP_Strength_State_Dept.csv
756,venezuela,cp_membership_num,1967,10000,1963-1973_CP_Strength_State_Dept.csv
757,"vietnam, north",cp_membership_num,1967,760000,1963-1973_CP_Strength_State_Dept.csv
758,"vietnam, south",cp_membership_num,1967,NA,1963-1973_CP_Strength_State_Dept.csv
759,yemen,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
760,yugoslavia,cp_membership_num,1967,1046202,1963-1973_CP_Strength_State_Dept.csv
761,zambia,cp_membership_num,1967,0,1963-1973_CP_Strength_State_Dept.csv
762,afghanistan,cp_membership_num,1968,175,1963-1973_CP_Strength_State_Dept.csv
763,albania,cp_membership_num,1968,66327,1963-1973_CP_Strength_State_Dept.csv
764,algeria,cp_membership_num,1968,500,1963-1973_CP_Strength_State_Dept.csv
765,angola (see portuguese africa),cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
766,antilles (netherlands),cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
767,arabian peninsula,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
768,argentina,cp_membership_num,1968,60000,1963-1973_CP_Strength_State_Dept.csv
769,australia,cp_membership_num,1968,5000,1963-1973_CP_Strength_State_Dept.csv
770,austria,cp_membership_num,1968,27500,1963-1973_CP_Strength_State_Dept.csv
771,bahrain,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
772,barbados,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
773,belgium,cp_membership_num,1968,12500,1963-1973_CP_Strength_State_Dept.csv
774,"berlin, west",cp_membership_num,1968,6000,1963-1973_CP_Strength_State_Dept.csv
775,bolivia,cp_membership_num,1968,6000,1963-1973_CP_Strength_State_Dept.csv
776,botswana,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
777,brazil,cp_membership_num,1968,20000,1963-1973_CP_Strength_State_Dept.csv
778,bulgaria,cp_membership_num,1968,613393,1963-1973_CP_Strength_State_Dept.csv
779,burma,cp_membership_num,1968,NA,1963-1973_CP_Strength_State_Dept.csv
780,burundi,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
781,cambodia,cp_membership_num,1968,100,1963-1973_CP_Strength_State_Dept.csv
782,cameroon,cp_membership_num,1968,0,1963-1973_CP_Strength_State_Dept.csv
